user_id,subscription_plan,tenure_months,monthly_charges,total_charges,num_logins_30d,support_tickets,avg_session_min,features_used,payment_delays,referrals_made,churned,churn_probability,risk_tier,engagement_score,is_high_value,churn_risk_band,revenue_at_risk,at_risk_signal
USER004584,Basic,69,35.37,2440.53,20,3,44.2,16,4,0,1,0.2296,Medium,23.16,0,Medium,8.12,0
USER004585,Premium,60,121.28,7276.8,26,0,116.7,6,4,1,1,0.4103,Medium,45.11,1,Medium,49.76,0
USER004586,Basic,53,45.35,2403.55,35,2,39.5,6,2,6,0,0.1892,Low,24.95,0,Low,8.58,0
USER004587,Standard,18,53.45,962.1,31,4,11.9,14,3,1,0,0.1033,Low,16.37,0,Low,5.52,0
USER004588,Standard,59,65.64,3872.76,12,7,90.9,7,3,9,0,0.1874,Low,33.47,1,Low,12.3,0
USER004589,Basic,57,42.88,2444.16,39,6,44.9,6,0,3,1,0.2513,Medium,27.07,0,Medium,10.78,0
USER004590,Basic,29,37.07,1075.03,14,7,4.3,4,2,6,0,0.0809,Low,7.19,0,Low,3.0,0
USER004591,Standard,28,72.74,2036.72,0,3,46.5,6,3,1,0,0.0259,Low,15.95,1,Low,1.88,1
USER004592,Basic,27,46.12,1245.24,17,2,69.8,14,2,2,0,0.054,Low,29.84,0,Low,2.49,0
USER004593,Basic,34,30.43,1034.62,42,6,88.6,5,3,2,0,0.0865,Low,40.78,0,Low,2.63,0
USER004594,Standard,53,50.52,2677.56,2,0,83.7,7,3,3,1,0.1923,Low,28.41,0,Low,9.71,0
USER004595,Standard,3,64.05,192.15,50,0,61.8,6,1,1,0,0.5403,High,35.84,0,High,34.61,0
USER004596,Basic,11,33.44,367.84,56,2,88.0,3,0,7,0,0.0305,Low,45.3,0,Low,1.02,0
USER004597,Standard,5,67.32,336.6,9,5,33.4,2,4,2,0,0.4852,Medium,13.82,0,Medium,32.66,0
USER004598,Standard,36,57.85,2082.6,22,4,110.2,7,3,6,0,0.1685,Low,42.26,1,Low,9.75,0
USER004599,Standard,4,59.02,236.08,46,9,85.4,14,3,1,1,0.7068,High,42.42,0,High,41.72,0
USER004600,Basic,45,39.03,1756.35,45,6,13.1,7,2,7,0,0.1705,Low,19.93,0,Low,6.65,0
USER004601,Standard,19,73.77,1401.63,43,0,12.5,11,1,9,0,0.1269,Low,20.75,1,Low,9.36,0
USER004602,Standard,19,72.3,1373.7,28,4,114.8,9,0,3,0,0.0365,Low,45.54,1,Low,2.64,0
USER004603,Standard,23,54.06,1243.38,25,0,59.1,4,3,8,0,0.0322,Low,27.83,0,Low,1.74,0
USER004604,Standard,11,51.68,568.48,32,4,11.7,4,0,8,0,0.0391,Low,15.31,0,Low,2.02,0
USER004605,Basic,56,47.48,2658.88,11,8,19.8,12,0,4,0,0.2129,Medium,12.24,0,Medium,10.11,0
USER004606,Standard,65,61.25,3981.25,19,0,115.3,15,2,9,0,0.0532,Low,45.19,1,Low,3.26,0
USER004607,Standard,1,69.83,69.83,2,0,107.0,10,2,3,1,0.4943,Medium,36.0,0,Medium,34.52,1
USER004608,Basic,70,38.04,2662.8,42,7,69.5,2,0,8,1,0.2676,Medium,34.95,0,Medium,10.18,0
USER004609,Premium,63,99.23,6251.49,16,3,60.5,7,0,2,1,0.4005,Medium,25.25,1,Medium,39.74,0
USER004610,Standard,26,57.68,1499.68,0,7,85.1,7,1,3,0,0.2424,Medium,27.53,1,Medium,13.98,0
USER004611,Standard,20,78.72,1574.4,20,5,10.1,14,2,2,0,0.1201,Low,12.53,1,Low,9.45,0
USER004612,Basic,1,46.69,46.69,13,3,74.4,1,1,5,0,0.5044,High,27.62,0,High,23.55,0
USER004613,Standard,59,78.0,4602.0,25,7,16.0,15,4,0,0,0.2289,Medium,15.6,1,Medium,17.85,0
USER004614,Standard,57,78.15,4454.55,34,6,96.4,9,0,3,1,0.2155,Medium,41.62,1,Medium,16.84,0
USER004615,Standard,50,77.43,3871.5,59,7,112.7,13,3,6,0,0.2697,Medium,55.01,1,Medium,20.88,0
USER004616,Premium,65,87.0,5655.0,41,1,81.6,6,1,8,0,0.4388,Medium,39.68,1,Medium,38.18,0
USER004617,Basic,40,38.2,1528.0,49,4,57.9,19,3,9,0,0.0994,Low,37.37,0,Low,3.8,0
USER004618,Premium,20,124.3,2486.0,55,4,60.7,17,1,0,0,0.376,Medium,38.71,1,Medium,46.74,0
USER004619,Premium,36,103.67,3732.12,31,0,100.4,3,0,6,0,0.3371,Medium,41.62,1,Medium,34.95,0
USER004620,Standard,27,60.94,1645.38,31,0,84.6,9,1,0,0,0.0056,Low,37.48,1,Low,0.34,0
USER004621,Standard,15,53.56,803.4,28,2,17.0,12,4,1,0,0.0479,Low,16.8,0,Low,2.57,0
USER004622,Basic,6,35.22,211.32,33,4,24.4,15,2,8,0,0.2732,Medium,21.62,0,Medium,9.62,0
USER004623,Standard,26,58.82,1529.32,37,3,23.9,1,3,6,0,0.1581,Low,19.77,1,Low,9.3,0
USER004624,Basic,45,36.82,1656.9,38,4,79.6,14,0,9,0,0.0808,Low,39.58,0,Low,2.98,0
USER004625,Basic,45,43.31,1948.95,13,2,106.9,19,1,8,0,0.2055,Medium,41.37,0,Medium,8.9,0
USER004626,Standard,56,72.29,4048.24,13,5,80.3,1,0,8,0,0.0929,Low,29.49,1,Low,6.72,0
USER004627,Standard,14,64.05,896.7,28,0,10.7,12,4,1,0,0.2538,Medium,15.11,1,Medium,16.26,0
USER004628,Standard,52,50.91,2647.32,18,0,60.4,1,4,7,0,0.2617,Medium,25.42,0,Medium,13.32,0
USER004629,Basic,3,29.97,89.91,21,8,82.3,9,0,5,1,0.5613,High,33.49,0,High,16.82,0
USER004630,Standard,19,55.25,1049.75,55,5,37.9,6,4,7,0,0.1353,Low,30.27,0,Low,7.48,0
USER004631,Basic,7,34.07,238.49,13,3,84.8,7,4,8,1,0.2862,Medium,32.24,0,Medium,9.75,0
USER004632,Premium,34,83.36,2834.24,23,6,4.5,3,2,3,1,0.4342,Medium,9.55,1,Medium,36.19,0
USER004633,Standard,23,59.25,1362.75,6,7,79.7,14,1,2,0,0.1464,Low,29.01,1,Low,8.67,0
USER004634,Basic,1,48.41,48.41,36,1,78.1,19,3,8,1,0.6496,High,39.73,0,High,31.45,0
USER004635,Premium,4,105.64,422.56,7,4,108.0,13,1,3,1,0.85,Critical,38.0,0,Critical,89.79,0
USER004636,Premium,17,128.39,2182.63,22,2,100.0,15,0,7,0,0.4615,Medium,41.1,1,Medium,59.25,0
USER004637,Premium,19,84.41,1603.79,57,3,69.4,13,0,6,1,0.3374,Medium,41.82,1,Medium,28.48,0
USER004638,Premium,71,102.18,7254.78,31,9,77.0,12,0,0,1,0.5247,High,34.9,1,High,53.61,0
USER004639,Basic,55,46.13,2537.15,32,3,87.6,10,0,8,0,0.1191,Low,39.38,0,Low,5.49,0
USER004640,Premium,67,113.23,7586.41,43,4,59.5,15,4,9,1,0.442,Medium,35.25,1,Medium,50.05,0
USER004641,Premium,59,97.64,5760.76,18,7,86.9,7,3,5,1,0.4604,Medium,33.67,1,Medium,44.95,0
USER004642,Standard,13,77.35,1005.55,46,1,22.9,15,4,3,0,0.0935,Low,24.87,1,Low,7.23,0
USER004643,Basic,64,42.99,2751.36,20,2,62.4,2,2,3,0,0.0665,Low,26.22,0,Low,2.86,0
USER004644,Standard,51,59.95,3057.45,53,7,3.1,7,1,1,0,0.1667,Low,18.63,1,Low,9.99,0
USER004645,Basic,62,35.6,2207.2,15,0,16.9,19,4,3,0,0.0503,Low,14.67,0,Low,1.79,0
USER004646,Premium,67,97.43,6527.81,42,8,34.2,10,0,4,0,0.3791,Medium,25.46,1,Medium,36.94,0
USER004647,Standard,10,57.02,570.2,59,5,98.6,17,1,4,1,0.1813,Low,51.58,0,Low,10.34,0
USER004648,Premium,48,102.11,4901.28,4,1,84.2,1,1,1,0,0.4765,Medium,27.66,1,Medium,48.66,1
USER004649,Standard,21,76.4,1604.4,44,7,45.7,7,0,5,0,0.1324,Low,29.11,1,Low,10.12,0
USER004650,Basic,43,40.53,1742.79,55,8,90.5,7,2,9,0,0.2607,Medium,46.15,0,Medium,10.57,0
USER004651,Standard,5,49.71,248.55,24,8,89.3,13,4,6,0,0.662,High,37.39,0,High,32.91,0
USER004652,Standard,58,59.51,3451.58,42,5,41.2,10,1,4,1,0.0956,Low,27.86,1,Low,5.69,0
USER004653,Basic,2,48.8,97.6,57,8,96.6,18,4,4,0,0.4763,Medium,50.28,0,Medium,23.24,0
USER004654,Basic,60,32.38,1942.8,45,9,22.4,13,3,0,1,0.126,Low,22.92,0,Low,4.08,0
USER004655,Standard,44,65.22,2869.68,37,7,108.6,1,4,0,0,0.0216,Low,44.18,1,Low,1.41,0
USER004656,Standard,70,74.04,5182.8,51,7,99.4,10,3,5,0,0.2309,Medium,47.92,1,Medium,17.1,0
USER004657,Basic,67,37.16,2489.72,41,3,9.5,16,4,3,0,0.0562,Low,19.35,0,Low,2.09,0
USER004658,Basic,31,31.48,975.88,51,1,117.2,18,3,5,0,0.053,Low,55.46,0,Low,1.67,0
USER004659,Premium,69,87.83,6060.27,51,0,65.3,16,0,7,0,0.3592,Medium,39.79,1,Medium,31.55,0
USER004660,Premium,31,86.44,2679.64,17,2,21.0,15,1,3,0,0.5242,High,15.5,1,High,45.31,0
USER004661,Standard,24,76.4,1833.6,21,7,62.3,10,0,9,0,0.1649,Low,28.19,1,Low,12.6,0
USER004662,Basic,54,46.24,2496.96,59,0,86.4,18,4,1,0,0.2378,Medium,48.32,0,Medium,11.0,0
USER004663,Basic,16,40.34,645.44,56,3,80.5,15,4,3,0,0.1949,Low,44.95,0,Low,7.86,0
USER004664,Premium,41,110.35,4524.35,41,2,38.3,13,1,9,1,0.5319,High,28.09,1,High,58.7,0
USER004665,Standard,32,65.54,2097.28,36,9,86.5,11,1,0,0,0.198,Low,39.05,1,Low,12.98,0
USER004666,Standard,32,64.73,2071.36,46,4,111.5,7,0,4,0,0.2708,Medium,49.65,1,Medium,17.53,0
USER004667,Standard,36,61.45,2212.2,8,8,84.8,9,4,4,0,0.0827,Low,30.24,1,Low,5.08,0
USER004668,Basic,42,37.43,1572.06,9,4,98.5,11,4,4,0,0.1197,Low,35.45,0,Low,4.48,0
USER004669,Basic,55,30.3,1666.5,13,9,77.5,17,4,7,0,0.1714,Low,31.35,0,Low,5.19,0
USER004670,Standard,45,73.88,3324.6,4,2,78.9,8,0,7,0,0.0093,Low,27.97,1,Low,0.69,1
USER004671,Standard,65,68.34,4442.1,33,9,66.1,11,4,8,0,0.0469,Low,32.83,1,Low,3.21,0
USER004672,Basic,17,40.13,682.21,30,0,6.9,11,1,7,0,0.0992,Low,14.97,0,Low,3.98,0
USER004673,Basic,50,42.52,2126.0,58,9,73.4,19,3,8,0,0.0705,Low,44.12,0,Low,3.0,0
USER004674,Standard,12,71.06,852.72,9,1,76.1,16,2,2,0,0.2002,Medium,29.83,0,Medium,14.23,0
USER004675,Premium,40,124.42,4976.8,45,4,71.6,17,0,6,0,0.5182,High,39.58,1,High,64.47,0
USER004676,Basic,21,34.95,733.95,33,9,28.3,14,1,7,0,0.1193,Low,21.99,0,Low,4.17,0
USER004677,Standard,19,60.55,1150.45,48,4,107.3,16,1,0,0,0.2353,Medium,50.39,1,Medium,14.25,0
USER004678,Standard,35,56.53,1978.55,19,9,35.6,3,1,8,0,0.1303,Low,17.88,0,Low,7.37,0
USER004679,Premium,51,122.9,6267.9,26,9,66.5,6,3,8,0,0.4428,Medium,29.85,1,Medium,54.42,0
USER004680,Premium,64,115.65,7401.6,1,3,29.9,17,1,5,1,0.3736,Medium,13.87,1,Medium,43.21,1
USER004681,Basic,48,36.41,1747.68,49,4,13.8,15,4,1,0,0.1724,Low,22.54,0,Low,6.28,0
USER004682,Premium,51,103.87,5297.37,52,9,117.7,12,0,0,0,0.4415,Medium,53.41,1,Medium,45.86,0
USER004683,Standard,7,61.58,431.06,2,6,34.9,9,1,7,1,0.0103,Low,13.97,0,Low,0.63,0
USER004684,Basic,40,46.26,1850.4,31,0,48.3,16,1,3,0,0.0182,Low,28.29,0,Low,0.84,0
USER004685,Premium,16,81.87,1309.92,43,1,100.0,5,1,2,1,0.5433,High,45.0,1,High,44.48,0
USER004686,Basic,51,43.37,2211.87,1,7,19.0,8,3,4,1,0.0273,Low,8.3,0,Low,1.18,0
USER004687,Basic,59,35.36,2086.24,43,4,108.6,18,0,6,0,0.2348,Medium,50.28,0,Medium,8.3,0
USER004688,Basic,10,39.32,393.2,4,3,118.0,4,4,8,0,0.0501,Low,38.9,0,Low,1.97,0
USER004689,Premium,40,89.9,3596.0,13,0,15.4,2,4,6,0,0.524,High,10.52,1,High,47.11,0
USER004690,Basic,45,42.57,1915.65,29,1,50.7,15,2,1,0,0.1123,Low,27.91,0,Low,4.78,0
USER004691,Basic,6,34.91,209.46,17,5,60.4,15,3,7,1,0.2811,Medium,27.42,0,Medium,9.81,0
USER004692,Basic,70,32.47,2272.9,50,1,78.2,5,0,0,0,0.0894,Low,40.36,0,Low,2.9,0
USER004693,Standard,36,72.77,2619.72,6,4,115.2,14,2,2,0,0.1105,Low,39.96,1,Low,8.04,0
USER004694,Basic,48,37.34,1792.32,30,6,83.8,19,1,9,0,0.0057,Low,39.24,0,Low,0.21,0
USER004695,Standard,67,57.42,3847.14,24,7,17.9,7,0,7,0,0.1788,Low,14.97,1,Low,10.27,0
USER004696,Standard,55,75.51,4153.05,14,1,78.8,12,4,8,0,0.2623,Medium,31.94,1,Medium,19.81,0
USER004697,Standard,14,62.55,875.7,4,8,32.8,5,3,1,0,0.0256,Low,12.34,1,Low,1.6,0
USER004698,Basic,23,35.79,823.17,10,8,36.3,14,0,1,0,0.2231,Medium,16.99,0,Medium,7.98,0
USER004699,Basic,17,37.81,642.77,15,0,32.5,10,1,3,0,0.253,Medium,17.55,0,Medium,9.57,0
USER004700,Premium,45,107.78,4850.1,52,7,32.1,2,4,7,1,0.4606,Medium,26.63,1,Medium,49.64,0
USER004701,Premium,29,107.33,3112.57,37,0,12.8,5,2,5,1,0.2914,Medium,17.44,1,Medium,31.28,0
USER004702,Basic,13,47.9,622.7,23,6,84.2,3,4,6,0,0.0397,Low,33.76,0,Low,1.9,0
USER004703,Basic,14,33.3,466.2,50,8,118.7,14,3,5,0,0.0241,Low,54.11,0,Low,0.8,0
USER004704,Basic,10,40.11,401.1,13,6,102.5,5,3,3,1,0.2298,Medium,36.35,0,Medium,9.22,0
USER004705,Premium,46,111.35,5122.1,51,5,62.3,1,3,1,0,0.3423,Medium,34.79,1,Medium,38.12,0
USER004706,Standard,49,65.27,3198.23,32,7,94.0,6,0,7,0,0.1972,Low,40.0,1,Low,12.87,0
USER004707,Standard,65,73.09,4750.85,11,3,35.9,18,2,9,0,0.2839,Medium,19.27,1,Medium,20.75,0
USER004708,Premium,17,83.08,1412.36,35,2,61.5,7,3,4,0,0.292,Medium,31.55,1,Medium,24.26,0
USER004709,Standard,56,73.28,4103.68,36,5,12.6,17,3,2,0,0.2615,Medium,18.68,1,Medium,19.16,0
USER004710,Premium,21,114.86,2412.06,2,8,101.6,6,0,0,1,0.3391,Medium,32.48,1,Medium,38.95,1
USER004711,Standard,9,77.1,693.9,40,7,60.6,9,4,2,1,0.1863,Low,32.48,0,Low,14.36,0
USER004712,Standard,1,61.01,61.01,6,7,72.3,6,1,6,1,0.6038,High,25.59,0,High,36.84,0
USER004713,Premium,59,104.9,6189.1,37,0,25.4,13,4,2,0,0.4399,Medium,22.52,1,Medium,46.15,0
USER004714,Standard,15,64.92,973.8,30,7,113.0,4,3,2,0,0.0451,Low,44.2,1,Low,2.93,0
USER004715,Standard,68,54.84,3729.12,52,2,60.4,14,3,1,0,0.1966,Low,37.42,0,Low,10.78,0
USER004716,Standard,61,51.17,3121.37,57,8,99.9,19,4,3,0,0.1337,Low,51.37,0,Low,6.84,0
USER004717,Standard,64,57.84,3701.76,19,2,55.7,4,0,5,0,0.084,Low,24.51,1,Low,4.86,0
USER004718,Basic,67,42.64,2856.88,42,1,20.8,8,4,6,0,0.0283,Low,21.94,0,Low,1.21,0
USER004719,Basic,63,42.07,2650.41,39,2,36.3,15,4,0,0,0.1441,Low,26.39,0,Low,6.06,0
USER004720,Standard,71,62.95,4469.45,36,4,86.6,11,2,6,0,0.0799,Low,40.18,1,Low,5.03,0
USER004721,Standard,19,63.96,1215.24,28,1,76.9,19,1,0,0,0.0201,Low,36.17,1,Low,1.29,0
USER004722,Basic,32,39.86,1275.52,8,8,50.2,4,1,3,0,0.1023,Low,18.76,0,Low,4.08,0
USER004723,Basic,9,47.48,427.32,10,3,61.6,3,3,4,0,0.0184,Low,23.18,0,Low,0.87,0
USER004724,Basic,27,43.82,1183.14,17,5,39.7,4,3,7,0,0.0632,Low,19.01,0,Low,2.77,0
USER004725,Standard,20,74.76,1495.2,49,0,50.2,17,2,3,0,0.255,Medium,34.46,1,Medium,19.06,0
USER004726,Standard,28,59.52,1666.56,12,3,0.3,5,4,6,0,0.2374,Medium,5.99,1,Medium,14.13,0
USER004727,Basic,28,46.27,1295.56,35,3,111.3,5,2,0,1,0.1161,Low,45.59,0,Low,5.37,0
USER004728,Standard,66,68.35,4511.1,13,8,99.9,4,2,1,1,0.2668,Medium,34.97,1,Medium,18.24,0
USER004729,Basic,56,31.38,1757.28,16,2,63.2,4,2,4,0,0.0599,Low,25.76,0,Low,1.88,0
USER004730,Premium,22,128.57,2828.54,20,7,38.6,12,3,9,1,0.3302,Medium,21.18,1,Medium,42.45,0
USER004731,Basic,11,42.88,471.68,1,6,61.1,19,1,9,0,0.1667,Low,23.73,0,Low,7.15,0
USER004732,Standard,12,65.07,780.84,46,2,70.7,8,0,7,0,0.1489,Low,38.11,0,Low,9.69,0
USER004733,Standard,26,73.6,1913.6,37,5,101.1,16,1,1,0,0.0157,Low,45.23,1,Low,1.16,0
USER004734,Standard,37,74.94,2772.78,43,2,34.2,2,0,6,0,0.2795,Medium,24.96,1,Medium,20.95,0
USER004735,Basic,64,29.28,1873.92,8,8,84.8,2,4,3,0,0.0399,Low,28.74,0,Low,1.17,0
USER004736,Basic,43,30.82,1325.26,59,9,21.3,12,1,2,0,0.2767,Medium,26.79,0,Medium,8.53,0
USER004737,Basic,58,39.41,2285.78,7,3,103.3,9,1,3,0,0.0671,Low,35.89,0,Low,2.64,0
USER004738,Basic,13,39.13,508.69,34,0,95.6,13,0,1,0,0.1128,Low,42.58,0,Low,4.41,0
USER004739,Basic,59,41.07,2423.13,30,3,70.0,5,2,9,0,0.277,Medium,32.6,0,Medium,11.38,0
USER004740,Basic,24,36.74,881.76,39,1,74.7,10,0,4,0,0.2209,Medium,37.41,0,Medium,8.12,0
USER004741,Standard,68,59.18,4024.24,5,4,65.0,4,2,2,0,0.039,Low,22.6,1,Low,2.31,0
USER004742,Basic,63,46.53,2931.39,18,3,34.3,2,4,7,0,0.1909,Low,17.49,0,Low,8.88,0
USER004743,Premium,5,122.7,613.5,52,3,101.1,19,4,9,1,0.8338,Critical,51.33,0,Critical,102.31,0
USER004744,Premium,54,122.23,6600.42,14,2,82.5,10,1,5,1,0.4669,Medium,32.25,1,Medium,57.07,0
USER004745,Standard,24,74.63,1791.12,3,4,71.0,1,4,8,1,0.1666,Low,23.8,1,Low,12.43,1
USER004746,Basic,4,31.47,125.88,42,8,107.9,8,4,5,1,0.5451,High,47.27,0,High,17.15,0
USER004747,Basic,44,36.86,1621.84,27,4,1.5,9,4,4,0,0.0178,Low,11.35,0,Low,0.66,0
USER004748,Standard,6,62.89,377.34,13,6,30.2,4,3,9,0,0.2606,Medium,15.06,0,Medium,16.39,0
USER004749,Standard,24,61.54,1476.96,19,4,11.1,4,1,8,0,0.186,Low,11.23,1,Low,11.45,0
USER004750,Standard,24,73.24,1757.76,12,0,92.9,15,1,6,0,0.0907,Low,36.07,1,Low,6.64,0
USER004751,Standard,16,59.28,948.48,51,9,11.3,10,3,5,0,0.2115,Medium,21.29,1,Medium,12.54,0
USER004752,Standard,41,71.94,2949.54,49,3,108.5,1,2,2,1,0.2098,Medium,48.35,1,Medium,15.09,0
USER004753,Standard,61,60.03,3661.83,44,4,47.9,1,4,9,0,0.0256,Low,29.27,1,Low,1.54,0
USER004754,Basic,8,29.34,234.72,13,4,97.6,7,0,1,0,0.2261,Medium,35.28,0,Medium,6.63,0
USER004755,Standard,24,59.38,1425.12,26,4,64.4,8,4,1,1,0.1905,Low,29.42,1,Low,11.31,0
USER004756,Standard,19,53.98,1025.62,39,7,11.6,4,4,6,1,0.258,Medium,16.88,0,Medium,13.93,0
USER004757,Basic,59,39.73,2344.07,24,4,38.7,3,4,8,0,0.1038,Low,20.81,0,Low,4.12,0
USER004758,Standard,54,60.35,3258.9,9,1,29.2,3,0,5,0,0.1945,Low,13.46,1,Low,11.74,0
USER004759,Standard,23,72.64,1670.72,21,9,32.3,10,1,3,1,0.1798,Low,18.39,1,Low,13.06,0
USER004760,Standard,19,72.92,1385.48,41,0,50.8,19,2,4,0,0.0967,Low,32.74,1,Low,7.05,0
USER004761,Premium,53,124.8,6614.4,12,6,30.9,12,3,9,1,0.5646,High,16.57,1,High,70.46,0
USER004762,Standard,16,51.17,818.72,15,6,29.3,14,3,1,0,0.2334,Medium,16.59,0,Medium,11.94,0
USER004763,Standard,54,53.43,2885.22,43,7,20.2,12,2,3,1,0.2341,Medium,21.96,0,Medium,12.51,0
USER004764,Standard,5,55.69,278.45,24,6,89.0,6,3,5,1,0.6294,High,36.0,0,High,35.05,0
USER004765,Premium,45,107.43,4834.35,23,4,7.9,3,4,4,0,0.4631,Medium,10.87,1,Medium,49.75,0
USER004766,Basic,32,34.28,1096.96,3,2,66.3,13,1,9,0,0.1197,Low,25.09,0,Low,4.1,0
USER004767,Standard,29,76.16,2208.64,0,4,90.0,15,3,9,1,0.2327,Medium,31.5,1,Medium,17.72,1
USER004768,Standard,19,73.92,1404.48,47,3,115.4,13,1,7,0,0.0889,Low,52.72,1,Low,6.57,0
USER004769,Basic,31,34.23,1061.13,15,9,29.0,11,4,7,1,0.2375,Medium,16.2,0,Medium,8.13,0
USER004770,Standard,71,57.19,4060.49,5,0,40.1,1,2,4,1,0.2592,Medium,15.13,1,Medium,14.82,0
USER004771,Premium,32,86.59,2770.88,32,3,35.3,14,4,1,1,0.3602,Medium,23.79,1,Medium,31.19,0
USER004772,Premium,60,113.4,6804.0,51,7,32.7,17,0,5,0,0.5356,High,29.31,1,High,60.74,0
USER004773,Basic,2,40.38,80.76,2,8,106.2,6,1,4,1,0.5833,High,34.26,0,High,23.55,0
USER004774,Premium,60,111.15,6669.0,24,6,20.1,16,3,8,0,0.289,Medium,17.63,1,Medium,32.12,0
USER004775,Standard,49,68.28,3345.72,53,5,110.6,18,1,2,0,0.2691,Medium,53.38,1,Medium,18.37,0
USER004776,Basic,18,34.66,623.88,34,0,1.4,10,4,8,0,0.2679,Medium,14.42,0,Medium,9.29,0
USER004777,Standard,27,73.55,1985.85,42,8,50.1,13,0,8,0,0.075,Low,31.23,1,Low,5.52,0
USER004778,Standard,61,77.62,4734.82,34,6,46.1,6,3,0,0,0.2161,Medium,25.63,1,Medium,16.77,0
USER004779,Premium,23,83.55,1921.65,4,5,72.9,7,4,9,1,0.5176,High,25.87,1,High,43.25,1
USER004780,Standard,11,59.07,649.77,17,3,15.6,5,1,7,0,0.1406,Low,12.18,0,Low,8.31,0
USER004781,Basic,30,38.85,1165.5,22,9,9.0,15,2,0,0,0.0561,Low,12.4,0,Low,2.18,0
USER004782,Standard,9,59.4,534.6,5,1,92.1,7,2,3,0,0.2836,Medium,31.73,0,Medium,16.85,0
USER004783,Basic,70,33.17,2321.9,29,5,18.0,4,4,6,0,0.0343,Low,16.0,0,Low,1.14,0
USER004784,Standard,30,78.33,2349.9,57,7,54.1,11,2,7,0,0.2191,Medium,36.53,1,Medium,17.16,0
USER004785,Premium,66,98.4,6494.4,0,7,93.8,12,2,8,1,0.4348,Medium,31.64,1,Medium,42.78,1
USER004786,Standard,49,61.12,2994.88,55,5,90.4,1,3,2,0,0.1726,Low,44.52,1,Low,10.55,0
USER004787,Premium,5,91.82,459.1,48,6,53.5,13,4,8,1,0.8291,Critical,34.25,0,Critical,76.13,0
USER004788,Premium,71,83.72,5944.12,8,4,99.1,11,1,7,1,0.4195,Medium,35.63,1,Medium,35.12,0
USER004789,Standard,11,69.56,765.16,54,5,46.0,12,3,2,0,0.2612,Medium,33.1,0,Medium,18.17,0
USER004790,Premium,45,123.16,5542.2,2,1,98.4,9,3,0,1,0.3433,Medium,32.82,1,Medium,42.28,1
USER004791,Standard,24,53.24,1277.76,48,5,31.2,8,4,3,0,0.0755,Low,26.16,0,Low,4.02,0
USER004792,Premium,63,98.41,6199.83,27,2,3.1,9,4,2,0,0.3646,Medium,11.83,1,Medium,35.88,0
USER004793,Basic,40,44.42,1776.8,24,6,70.8,18,4,5,0,0.1372,Low,32.94,0,Low,6.09,0
USER004794,Premium,50,106.21,5310.5,33,3,32.6,17,4,1,0,0.4504,Medium,23.88,1,Medium,47.84,0
USER004795,Standard,39,68.47,2670.33,48,5,32.2,9,4,7,0,0.0471,Low,27.06,1,Low,3.22,0
USER004796,Premium,12,92.73,1112.76,21,2,65.2,14,3,4,0,0.5498,High,29.86,0,High,50.98,0
USER004797,Premium,4,125.59,502.36,6,2,115.4,6,3,3,1,0.7461,High,38.72,0,High,93.7,0
USER004798,Basic,54,46.2,2494.8,58,9,77.7,2,3,5,0,0.154,Low,41.71,0,Low,7.11,0
USER004799,Standard,70,71.07,4974.9,6,4,60.4,9,0,7,0,0.276,Medium,23.02,1,Medium,19.62,0
USER004800,Basic,33,33.26,1097.58,44,3,115.8,2,0,0,0,0.0471,Low,49.04,0,Low,1.57,0
USER004801,Basic,64,42.55,2723.2,56,3,81.0,5,2,7,0,0.1733,Low,43.5,0,Low,7.37,0
USER004802,Standard,49,51.32,2514.68,23,8,0.0,12,3,5,1,0.2789,Medium,10.0,0,Medium,14.31,0
USER004803,Basic,43,35.36,1520.48,56,7,56.5,10,0,3,0,0.1679,Low,36.35,0,Low,5.94,0
USER004804,Standard,49,68.39,3351.11,59,7,89.5,5,2,9,1,0.1102,Low,46.75,1,Low,7.54,0
USER004805,Basic,5,32.46,162.3,17,2,67.0,9,3,5,1,0.5026,High,28.3,0,High,16.31,0
USER004806,Basic,27,46.43,1253.61,40,2,3.9,7,3,9,0,0.2807,Medium,16.27,0,Medium,13.03,0
USER004807,Standard,11,51.02,561.22,31,4,76.0,17,0,4,0,0.1532,Low,36.5,0,Low,7.82,0
USER004808,Basic,71,46.94,3332.74,21,4,113.0,5,0,3,0,0.019,Low,42.1,0,Low,0.89,0
USER004809,Standard,69,68.84,4749.96,6,0,86.8,1,3,0,0,0.1154,Low,29.04,1,Low,7.94,0
USER004810,Standard,61,54.47,3322.67,25,0,117.2,4,2,9,1,0.1707,Low,45.36,0,Low,9.3,0
USER004811,Basic,40,32.2,1288.0,2,4,89.9,3,3,0,0,0.2532,Medium,28.77,0,Medium,8.15,0
USER004812,Basic,27,35.47,957.69,44,4,56.1,6,2,6,0,0.237,Medium,32.43,0,Medium,8.41,0
USER004813,Standard,42,60.62,2546.04,52,8,67.8,18,2,2,0,0.0525,Low,39.94,1,Low,3.18,0
USER004814,Basic,38,42.34,1608.92,28,8,25.0,2,0,5,0,0.0358,Low,17.0,0,Low,1.52,0
USER004815,Basic,21,39.12,821.52,29,5,94.7,17,4,0,0,0.0865,Low,41.01,0,Low,3.38,0
USER004816,Standard,42,68.9,2893.8,32,4,8.5,2,2,2,1,0.2379,Medium,13.35,1,Medium,16.39,0
USER004817,Standard,30,70.59,2117.7,32,0,61.3,18,2,2,0,0.0172,Low,32.79,1,Low,1.21,0
