user_id,subscription_plan,tenure_months,monthly_charges,total_charges,num_logins_30d,support_tickets,avg_session_min,features_used,payment_delays,referrals_made,churned,churn_probability,risk_tier
USER004111,Basic,55,35.0,1925.05,4,5,,13,1,8,1,0.2377,Medium
USER004112,Standard,64,49.48,3166.61,19,2,61.3,18,1,1,0,0.1687,Low
USER004113,Basic,41,39.27,1610.2,46,3,61.5,19,0,3,0,0.0475,Low
USER004114,Basic,36,44.39,1598.14,57,7,90.3,18,3,6,0,0.0721,Low
USER004115,Basic,7,48.95,342.68,24,8,43.5,1,2,0,1,0.1883,Low
USER004116,Standard,39,63.11,2461.15,3,8,101.6,3,0,4,1,0.271,Medium
USER004117,Basic,67,40.82,2735.17,27,9,81.1,11,1,7,1,0.2326,Medium
USER004118,Standard,30,55.64,1669.35,18,6,4.2,17,2,3,0,0.2546,Medium
USER004119,Basic,54,34.73,1875.24,54,0,43.9,6,1,1,0,0.1357,Low
USER004120,Basic,53,44.42,2354.33,59,2,87.2,8,0,0,0,0.1313,Low
USER004121,Premium,23,116.85,2687.55,56,2,29.4,17,3,0,0,0.2875,Medium
USER004122,Basic,33,41.0,1353.14,8,2,11.4,7,4,8,0,0.0338,Low
USER004123,Basic,11,29.5,324.48,20,5,71.7,8,3,2,0,0.1232,Low
USER004124,Basic,59,48.23,2845.74,26,6,9.7,14,1,8,0,0.1897,Low
USER004125,Basic,45,38.74,1743.12,54,2,5.4,19,3,3,0,0.2735,Medium
USER004126,Premium,63,90.58,5706.38,53,4,32.7,6,1,1,0,0.5601,High
USER004127,Standard,39,54.67,2131.97,9,6,61.4,15,0,0,1,0.2343,Medium
USER004128,Standard,47,62.45,2935.24,22,5,64.2,7,4,5,0,0.0408,Low
USER004129,Premium,55,85.16,4683.79,10,5,21.4,10,4,6,0,0.3286,Medium
USER004130,Premium,69,128.42,8861.05,29,6,13.9,18,2,0,0,0.4,Medium
USER004131,Standard,30,76.97,2309.02,44,3,,5,1,2,0,0.0201,Low
USER004132,Premium,9,128.17,1153.56,3,4,25.0,5,4,4,1,0.3744,Medium
USER004133,Basic,63,39.59,2493.91,38,4,84.1,4,0,2,0,0.1747,Low
USER004134,Standard,66,75.0,4950.25,45,7,110.9,1,0,2,0,0.0453,Low
USER004135,Basic,68,40.24,2736.07,32,7,22.4,9,1,0,0,0.2394,Medium
USER004136,Basic,22,46.84,1030.57,59,1,30.1,14,3,2,0,0.2143,Medium
USER004137,Standard,39,66.09,2577.34,45,7,96.2,6,3,0,1,0.1944,Low
USER004138,Basic,58,44.55,2583.82,48,2,3.1,10,3,3,0,0.0346,Low
USER004139,Standard,34,78.41,2666.1,19,1,33.6,9,3,0,0,0.0564,Low
USER004140,Basic,1,31.2,31.2,0,1,98.8,5,0,9,1,0.5559,High
USER004141,Basic,47,39.85,1872.85,22,7,61.1,10,3,1,0,0.1415,Low
USER004142,Premium,50,104.25,5212.71,55,7,15.4,7,3,7,0,0.3882,Medium
USER004143,Standard,44,64.89,2855.28,49,7,105.7,16,2,9,0,0.2077,Medium
USER004144,Premium,64,87.02,5569.26,46,2,65.7,5,0,7,0,0.3833,Medium
USER004145,Premium,12,121.83,1462.02,17,1,18.7,8,2,1,0,0.4189,Medium
USER004146,Basic,64,34.19,2188.16,49,4,8.2,1,4,5,0,0.0601,Low
USER004147,Basic,2,33.63,67.26,9,5,110.0,14,2,3,1,0.626,High
USER004148,Standard,38,64.92,2466.88,55,8,49.9,16,1,5,1,0.2485,Medium
USER004149,Basic,22,40.36,887.89,37,0,94.0,6,2,6,0,0.092,Low
USER004150,Standard,6,76.17,457.0,3,7,103.9,11,2,3,0,0.0993,Low
USER004151,Standard,51,59.63,3041.15,10,3,14.0,4,3,3,1,0.2817,Medium
USER004152,Standard,16,56.22,899.54,29,5,114.8,7,4,3,0,0.166,Low
USER004153,Standard,48,72.89,3498.63,40,3,106.1,1,1,6,0,0.083,Low
USER004154,Basic,5,47.64,238.22,10,6,23.8,17,2,6,0,0.595,High
USER004155,Standard,24,66.95,1606.79,33,9,29.5,1,2,9,0,0.1151,Low
USER004156,Basic,6,33.87,203.2,23,7,38.8,14,0,6,0,0.2389,Medium
USER004157,Standard,13,78.75,1023.76,46,5,90.7,10,2,4,0,0.1938,Low
USER004158,Basic,56,37.78,2115.48,48,4,106.2,8,4,6,0,0.1847,Low
USER004159,Premium,47,123.77,5817.18,43,2,1.8,15,2,7,0,0.3119,Medium
USER004160,Standard,47,61.3,2880.99,39,5,42.3,7,0,1,0,0.233,Medium
USER004161,Premium,28,125.3,3508.31,31,9,71.8,15,0,1,0,0.4001,Medium
USER004162,Standard,71,56.67,4023.9,36,6,96.8,18,1,9,1,0.2108,Medium
USER004163,Standard,9,51.31,461.81,47,7,2.5,13,1,6,0,0.1929,Low
USER004164,Premium,48,117.46,5638.16,19,1,60.7,16,4,3,0,0.4033,Medium
USER004165,Basic,40,48.89,1955.54,40,5,54.5,9,0,1,0,0.0503,Low
USER004166,Basic,56,38.88,2177.42,45,8,22.1,18,3,5,0,0.0124,Low
USER004167,Standard,38,52.65,2000.6,1,6,92.5,9,3,1,0,0.0215,Low
USER004168,Basic,41,41.43,1698.8,52,0,107.2,16,0,6,0,0.201,Medium
USER004169,Basic,27,48.81,1317.9,59,0,55.0,6,3,4,1,0.22,Medium
USER004170,Standard,4,56.84,227.37,20,5,74.3,7,0,1,1,0.4473,Medium
USER004171,Standard,10,56.26,562.61,3,5,55.4,5,1,7,0,0.1597,Low
USER004172,Premium,53,109.78,5818.33,7,1,103.7,7,2,3,1,0.2949,Medium
USER004173,Standard,11,57.07,627.79,39,2,52.1,11,2,1,0,0.1701,Low
USER004174,Basic,33,39.52,1304.02,6,1,61.6,2,4,9,0,0.1249,Low
USER004175,Standard,52,64.67,3362.93,50,3,,4,1,6,1,0.2859,Medium
USER004176,Basic,41,41.65,1707.55,49,2,69.2,3,3,0,0,0.22,Medium
USER004177,Premium,26,94.52,2457.44,30,9,66.4,13,2,7,0,0.3029,Medium
USER004178,Standard,55,55.94,3076.45,36,2,10.1,16,3,3,0,0.1191,Low
USER004179,Standard,21,69.83,1466.33,44,9,62.4,18,3,7,0,0.1019,Low
USER004180,Standard,69,69.46,4792.93,37,1,16.0,9,2,5,0,0.2584,Medium
USER004181,Basic,67,43.24,2897.2,42,1,28.8,1,1,9,0,0.2818,Medium
USER004182,Basic,10,38.87,388.74,39,4,25.8,7,2,0,0,0.1966,Low
USER004183,Premium,57,93.31,5318.69,41,1,112.4,1,4,2,0,0.4996,Medium
USER004184,Basic,70,46.0,3220.17,26,0,59.7,17,4,6,0,0.084,Low
USER004185,Basic,13,39.28,510.67,17,5,77.2,15,3,3,0,0.1611,Low
USER004186,Premium,14,80.44,1126.1,15,2,109.8,7,3,1,0,0.3452,Medium
USER004187,Premium,18,123.77,2227.9,14,0,15.2,9,1,1,0,0.4119,Medium
USER004188,Basic,40,0.0,1210.23,49,9,32.0,16,4,5,0,0.0359,Low
USER004189,Basic,63,37.06,2335.09,21,9,119.4,3,3,5,0,0.09,Low
USER004190,Basic,11,41.52,456.67,48,6,112.6,14,1,5,0,0.0221,Low
USER004191,Basic,45,38.63,1738.57,18,4,82.1,4,4,6,0,0.2193,Medium
USER004192,Standard,64,64.09,4101.71,40,1,39.4,1,3,8,0,0.1043,Low
USER004193,Standard,16,73.85,1181.56,15,0,,18,0,5,0,0.1709,Low
USER004194,Basic,65,33.99,2209.25,32,5,78.6,7,1,2,0,0.1831,Low
USER004195,Premium,51,99.92,5095.72,16,2,31.9,16,1,0,1,0.5317,High
USER004196,Standard,22,63.14,1389.19,34,0,1.7,19,0,0,0,0.13,Low
USER004197,Standard,61,70.05,4272.8,27,2,32.8,12,0,1,0,0.2456,Medium
USER004198,Standard,2,65.11,130.22,0,4,53.3,13,0,9,1,0.4966,Medium
USER004199,Basic,71,31.64,2246.39,42,5,1.7,16,3,4,1,0.2239,Medium
USER004200,Basic,33,36.44,1202.55,48,3,29.0,12,3,7,0,0.0638,Low
USER004201,Standard,69,65.9,4547.04,21,5,41.6,15,2,6,0,0.0495,Low
USER004202,Premium,34,85.56,2909.17,35,3,13.8,6,3,1,1,0.5335,High
USER004203,Basic,33,30.18,996.05,47,2,108.8,14,2,6,0,0.0798,Low
USER004204,Standard,63,59.12,3724.43,6,0,26.9,13,0,4,1,0.0818,Low
USER004205,Basic,31,32.66,1012.56,24,8,115.1,8,4,6,0,0.0743,Low
USER004206,Standard,13,49.59,644.62,7,0,75.4,4,1,4,0,0.1876,Low
USER004207,Premium,53,0.0,5171.0,19,5,12.8,4,4,3,1,0.5674,High
USER004208,Basic,11,46.22,508.43,50,4,31.4,6,3,3,0,0.2503,Medium
USER004209,Premium,68,91.93,6251.05,34,1,38.8,5,3,5,0,0.3906,Medium
USER004210,Standard,56,62.61,3506.18,45,7,17.1,2,2,3,0,0.0099,Low
USER004211,Premium,11,111.04,1221.43,29,4,58.7,13,1,8,1,0.5493,High
USER004212,Premium,65,101.67,6608.49,11,6,56.5,9,2,9,0,0.5542,High
USER004213,Standard,7,57.26,400.84,6,8,103.7,12,4,7,0,0.1809,Low
USER004214,Basic,70,44.97,3147.76,55,3,60.9,19,4,8,0,0.2714,Medium
USER004215,Basic,17,44.35,753.99,52,1,32.1,10,4,8,0,0.1799,Low
USER004216,Basic,11,36.85,405.37,58,8,79.5,17,0,9,0,0.0047,Low
USER004217,Standard,59,73.43,4332.12,56,3,58.5,18,2,5,0,0.1796,Low
USER004218,Basic,44,45.34,1994.86,27,9,4.2,1,0,6,0,0.1189,Low
USER004219,Premium,6,123.33,739.98,43,0,21.1,6,2,6,0,0.4299,Medium
USER004220,Standard,62,53.13,3293.93,39,2,23.5,18,1,2,0,0.1921,Low
USER004221,Standard,38,69.34,2634.76,23,2,102.8,11,2,8,0,0.091,Low
USER004222,Premium,10,112.18,1121.84,52,4,67.2,14,0,2,0,0.3073,Medium
USER004223,Basic,61,31.81,1940.58,30,3,34.7,5,2,3,0,0.1672,Low
USER004224,Basic,44,44.91,1976.08,23,8,41.1,17,2,4,0,0.1132,Low
USER004225,Premium,16,84.63,1354.14,23,6,18.4,1,3,4,1,0.5102,High
USER004226,Standard,28,58.08,1626.17,39,3,110.2,17,1,1,0,0.0276,Low
USER004227,Standard,38,68.56,2605.4,50,0,119.0,13,1,1,0,0.2363,Medium
USER004228,Standard,68,49.78,3384.95,54,9,,18,4,8,0,0.0145,Low
USER004229,Standard,62,75.48,4679.96,15,3,78.9,17,0,6,0,0.0816,Low
USER004230,Standard,11,74.25,816.79,53,2,38.3,16,2,4,0,0.136,Low
USER004231,Basic,38,40.96,1556.49,2,8,65.9,14,0,3,0,0.1978,Low
USER004232,Standard,58,53.35,3094.3,7,9,96.1,19,1,3,0,0.1917,Low
USER004233,Standard,35,69.6,2436.13,55,6,115.8,3,0,7,0,0.1302,Low
USER004234,Premium,17,82.57,1403.62,21,7,41.3,5,1,9,1,0.5227,High
USER004235,Premium,31,102.33,3172.08,4,4,25.6,15,1,7,0,0.4815,Medium
USER004236,Standard,5,59.76,298.79,10,9,32.5,15,3,1,0,0.5491,High
USER004237,Basic,22,40.51,891.12,25,6,83.2,17,1,0,0,0.1193,Low
USER004238,Premium,29,98.0,2842.02,31,0,84.8,7,0,9,1,0.4986,Medium
USER004239,Basic,21,48.08,1009.63,5,6,80.4,4,1,1,0,0.2625,Medium
USER004240,Premium,15,100.95,1514.32,50,1,22.4,15,3,2,0,0.4035,Medium
USER004241,Standard,33,49.13,1621.4,0,6,16.5,14,2,1,0,0.0108,Low
USER004242,Basic,4,44.19,176.76,54,7,118.3,15,0,4,0,0.6643,High
USER004243,Standard,51,59.86,3052.94,37,6,73.8,2,2,5,0,0.2175,Medium
USER004244,Premium,68,95.57,6498.97,12,6,,6,3,2,1,0.4255,Medium
USER004245,Basic,30,37.23,1116.83,55,1,114.3,16,1,5,0,0.121,Low
USER004246,Standard,50,66.82,3340.88,8,3,18.1,5,1,9,0,0.1245,Low
USER004247,Premium,36,105.54,3799.6,19,6,64.5,17,0,7,0,0.4931,Medium
USER004248,Standard,51,77.55,3955.14,22,4,64.1,1,0,0,0,0.2401,Medium
USER004249,Premium,44,98.42,4330.59,25,8,115.8,17,4,8,1,0.5377,High
USER004250,Basic,31,42.2,1308.07,33,7,21.4,16,1,5,1,0.1293,Low
USER004251,Standard,22,77.14,1697.01,52,3,10.5,11,0,7,0,0.1941,Low
USER004252,Basic,33,38.69,1276.79,4,3,,17,3,2,0,0.2775,Medium
USER004253,Basic,13,30.46,395.95,10,8,87.0,9,3,3,0,0.1055,Low
USER004254,Basic,60,49.0,2939.72,48,1,102.2,5,4,6,0,0.2194,Medium
USER004255,Standard,63,60.77,3828.3,0,6,77.0,11,3,7,0,0.1101,Low
USER004256,Standard,39,65.46,2553.02,1,2,63.4,13,1,7,1,0.2273,Medium
USER004257,Standard,56,0.0,2826.36,25,0,6.3,4,2,3,0,0.0493,Low
USER004258,Standard,59,77.62,4579.86,23,6,116.2,1,0,5,0,0.0409,Low
USER004259,Standard,35,54.36,1902.43,37,0,98.5,9,3,3,1,0.279,Medium
USER004260,Basic,48,36.83,1768.05,41,8,15.5,13,2,1,1,0.2854,Medium
USER004261,Standard,25,64.84,1620.95,5,2,1.8,7,2,1,0,0.1476,Low
USER004262,Premium,18,121.77,2191.93,24,2,66.5,10,1,7,0,0.2995,Medium
USER004263,Standard,3,51.16,153.49,42,0,2.8,8,2,4,1,0.5349,High
USER004264,Basic,52,36.49,1897.62,30,3,28.9,2,1,1,0,0.1035,Low
USER004265,Basic,36,31.4,1130.42,38,3,29.1,7,4,8,1,0.2513,Medium
USER004266,Standard,26,63.34,1646.84,2,5,6.1,17,1,4,0,0.277,Medium
USER004267,Premium,12,124.8,1497.62,17,0,24.0,11,1,5,0,0.4136,Medium
USER004268,Premium,68,128.18,8716.51,47,2,88.7,14,0,0,0,0.4724,Medium
USER004269,Standard,49,72.05,3530.34,34,8,,13,4,7,0,0.145,Low
USER004270,Standard,60,61.08,3664.98,29,1,55.9,1,4,1,0,0.025,Low
USER004271,Standard,64,69.79,4466.27,36,5,95.3,18,3,0,0,0.1609,Low
USER004272,Standard,70,51.78,3624.94,57,1,57.7,9,2,1,0,0.0619,Low
USER004273,Premium,55,88.98,4893.82,21,3,52.3,2,1,4,1,0.5326,High
USER004274,Premium,57,101.88,5807.15,54,5,14.5,11,1,5,1,0.4194,Medium
USER004275,Standard,6,62.78,376.67,27,7,43.7,8,1,4,0,0.2451,Medium
USER004276,Premium,66,93.15,6148.2,23,8,95.1,14,1,6,1,0.4411,Medium
USER004277,Basic,53,48.2,2554.52,31,5,95.4,10,4,1,0,0.1611,Low
USER004278,Basic,46,30.8,1416.95,48,6,116.0,10,3,8,1,0.1934,Low
USER004279,Basic,63,45.98,2896.53,2,0,0.0,19,4,6,0,0.149,Low
USER004280,Standard,48,75.27,3613.2,36,0,75.6,19,4,9,0,0.2377,Medium
USER004281,Standard,45,67.98,3059.03,59,3,60.1,16,0,7,0,0.1845,Low
USER004282,Standard,21,65.46,1374.66,12,3,55.3,10,2,6,0,0.1317,Low
USER004283,Standard,47,59.37,2790.25,28,4,37.3,2,2,2,0,0.2456,Medium
USER004284,Basic,44,33.54,1475.72,58,2,100.9,3,3,5,0,0.1538,Low
USER004285,Basic,68,36.43,2477.22,17,1,100.7,15,2,1,0,0.0022,Low
USER004286,Basic,58,43.12,2500.68,28,1,1.8,19,1,6,0,0.0627,Low
USER004287,Basic,33,39.87,1315.56,9,0,97.2,14,4,0,0,0.0123,Low
USER004288,Standard,23,63.78,1467.01,33,1,61.5,5,3,1,0,0.2259,Medium
USER004289,Standard,58,63.31,3671.97,16,2,46.8,19,3,4,0,0.2189,Medium
USER004290,Standard,14,63.15,884.06,29,0,115.6,1,2,6,0,0.0287,Low
USER004291,Premium,31,122.94,3811.16,38,0,59.9,17,1,1,1,0.4637,Medium
USER004292,Basic,39,29.62,1155.25,29,7,,14,1,6,0,0.1855,Low
USER004293,Standard,44,77.78,3422.31,9,9,52.0,8,4,4,1,0.1557,Low
USER004294,Basic,43,48.91,2103.05,41,9,28.4,1,0,7,0,0.1442,Low
USER004295,Basic,2,43.74,87.48,35,0,105.1,15,0,2,0,0.7157,High
USER004296,Basic,3,44.18,132.55,15,8,44.1,2,1,4,1,0.4925,Medium
USER004297,Standard,24,74.57,1789.69,18,4,32.8,17,4,1,0,0.1693,Low
USER004298,Basic,65,48.3,3139.69,56,6,119.4,15,1,3,1,0.2357,Medium
USER004299,Standard,62,55.6,3446.97,59,6,24.9,8,3,7,0,0.2272,Medium
USER004300,Standard,12,49.69,596.28,32,5,11.5,17,3,0,0,0.1336,Low
USER004301,Basic,36,31.24,1124.47,28,1,87.2,8,1,4,0,0.142,Low
USER004302,Basic,59,32.48,1916.39,7,0,76.0,13,3,5,0,0.1546,Low
USER004303,Basic,63,45.92,2892.89,53,6,52.2,6,1,0,0,0.1225,Low
USER004304,Basic,47,43.54,2046.58,42,0,92.0,11,4,2,0,0.1963,Low
USER004305,Standard,35,68.42,2394.74,55,4,91.3,10,1,1,0,0.2626,Medium
USER004306,Standard,55,64.57,3551.09,53,6,27.6,14,4,0,0,0.1933,Low
USER004307,Basic,71,36.36,2581.32,6,3,111.9,2,3,3,0,0.2865,Medium
USER004308,Standard,46,60.87,2799.88,51,8,40.9,3,0,3,0,0.061,Low
USER004309,Premium,11,107.14,1178.51,27,1,105.0,11,3,2,0,0.34,Medium
USER004310,Basic,29,29.38,852.08,57,0,9.9,2,1,6,0,0.214,Medium
USER004311,Standard,10,73.72,737.25,10,3,20.6,7,1,5,0,0.2752,Medium
USER004312,Premium,41,111.91,4588.4,34,3,5.3,6,2,9,1,0.5223,High
USER004313,Standard,20,77.35,1547.09,33,9,71.9,5,4,7,0,0.0587,Low
USER004314,Standard,62,60.39,3744.22,42,4,87.7,11,0,3,1,0.1964,Low
USER004315,Premium,42,121.48,5101.96,9,2,89.3,3,2,6,0,0.4867,Medium
USER004316,Basic,16,39.18,626.87,40,5,114.8,14,2,9,0,0.1945,Low
USER004317,Basic,53,30.09,1594.83,25,9,3.8,18,3,3,1,0.1897,Low
USER004318,Basic,71,44.29,3144.44,16,6,26.6,13,4,5,0,0.0826,Low
USER004319,Premium,19,124.96,2374.3,14,3,28.0,16,4,8,0,0.3388,Medium
USER004320,Premium,11,90.46,995.1,37,9,19.9,14,4,2,1,0.3456,Medium
USER004321,Basic,47,45.94,2159.01,18,6,25.2,18,4,7,0,0.2536,Medium
USER004322,Basic,29,35.99,1043.63,35,9,117.5,8,1,5,0,0.0093,Low
USER004323,Basic,44,47.98,2111.11,48,3,62.0,10,0,3,0,0.1722,Low
USER004324,Premium,25,108.85,2721.3,15,6,2.2,1,2,6,0,0.4868,Medium
USER004325,Premium,68,105.8,7194.62,15,8,119.1,18,4,5,0,0.4426,Medium
USER004326,Premium,53,88.73,4702.46,33,1,,4,4,1,1,0.4358,Medium
USER004327,Basic,11,36.09,396.99,41,7,58.2,12,1,7,1,0.1703,Low
USER004328,Basic,40,47.12,1884.67,34,2,5.7,11,4,2,0,0.1182,Low
USER004329,Standard,47,64.9,3050.2,53,2,39.6,6,3,3,0,0.0478,Low
USER004330,Standard,33,73.6,2428.66,0,5,118.8,3,4,6,0,0.1064,Low
USER004331,Standard,55,72.73,4000.39,21,7,19.1,9,4,7,1,0.2164,Medium
USER004332,Basic,19,45.08,856.57,38,7,35.4,19,1,2,0,0.0039,Low
USER004333,Standard,56,73.07,4091.72,34,2,67.2,17,3,2,1,0.2081,Medium
USER004334,Premium,8,119.95,959.57,57,0,70.0,19,4,8,1,0.3493,Medium
USER004335,Standard,52,54.38,2827.92,0,7,36.8,13,2,4,0,0.0618,Low
USER004336,Basic,1,38.23,38.23,39,9,60.6,14,3,4,0,0.5104,High
USER004337,Standard,32,51.74,1655.52,20,8,36.3,13,1,2,1,0.1978,Low
USER004338,Standard,7,60.7,424.87,27,7,59.4,16,2,7,0,0.2536,Medium
USER004339,Standard,71,71.48,5075.22,15,3,36.7,2,3,0,0,0.0569,Low
USER004340,Basic,57,47.47,2705.52,14,6,44.4,5,0,6,0,0.0651,Low
USER004341,Basic,59,31.08,1833.65,43,9,76.5,7,3,7,1,0.1763,Low
USER004342,Premium,31,95.58,2963.0,45,2,44.7,9,2,0,0,0.4729,Medium
USER004343,Standard,21,51.72,1086.1,12,2,35.2,19,2,5,1,0.1104,Low
USER004344,Basic,31,31.88,988.13,25,3,119.3,18,2,6,0,0.0196,Low
USER004345,Standard,33,50.32,1660.65,34,5,100.4,19,0,5,1,0.1463,Low
USER004346,Basic,27,43.87,1184.56,10,1,24.8,2,2,9,0,0.258,Medium
USER004347,Standard,58,76.55,4440.03,21,8,112.2,6,3,5,0,0.0489,Low
USER004348,Premium,32,119.62,3827.76,48,0,32.8,17,1,7,0,0.3208,Medium
USER004349,Basic,68,33.87,2302.83,9,5,29.9,2,3,7,1,0.1459,Low
USER004350,Basic,38,45.61,1733.21,23,0,109.8,11,3,7,0,0.0213,Low
USER004351,Basic,5,30.73,153.63,18,2,1.0,6,2,9,1,0.4789,Medium
USER004352,Basic,16,46.52,744.31,24,5,25.4,7,2,2,0,0.0671,Low
USER004353,Premium,5,85.14,425.68,40,2,92.8,13,0,4,0,0.7331,High
USER004354,Basic,54,35.89,1938.16,58,7,56.9,13,0,4,0,0.2046,Medium
USER004355,Basic,18,47.12,848.16,15,7,,18,1,4,0,0.2814,Medium
USER004356,Basic,23,39.35,904.96,17,3,80.2,14,4,0,0,0.2406,Medium
USER004357,Basic,40,41.54,1661.52,56,0,73.5,1,3,5,0,0.1439,Low
USER004358,Basic,26,36.74,955.22,46,7,104.2,7,3,2,0,0.0263,Low
USER004359,Premium,70,98.28,6879.78,59,6,39.9,13,3,1,0,0.4118,Medium
USER004360,Standard,17,65.24,1109.08,56,0,65.5,2,1,2,0,0.0084,Low
USER004361,Premium,12,88.84,1066.1,30,0,82.9,17,2,0,0,0.3806,Medium
USER004362,Standard,51,74.44,3796.5,36,8,45.2,19,1,1,0,0.2499,Medium
USER004363,Basic,9,30.56,275.04,1,4,43.1,13,3,4,0,0.1447,Low
USER004364,Premium,53,104.16,5520.44,12,7,80.8,5,0,4,1,0.4198,Medium
USER004365,Basic,64,30.72,1966.13,14,7,82.1,8,2,3,0,0.272,Medium
USER004366,Standard,69,63.02,4348.28,24,0,92.7,12,1,9,0,0.112,Low
USER004367,Basic,11,33.01,363.09,26,2,63.3,7,1,7,0,0.0924,Low
USER004368,Basic,28,38.21,1069.99,49,1,90.5,3,4,9,0,0.0165,Low
USER004369,Basic,39,36.47,1422.18,27,4,91.9,4,2,9,0,0.208,Medium
USER004370,Standard,21,71.35,1498.39,17,4,45.6,7,3,1,0,0.1459,Low
USER004371,Basic,34,39.31,1336.52,21,4,111.6,8,3,6,0,0.1227,Low
USER004372,Standard,1,50.06,50.06,5,6,53.6,1,2,8,1,0.4527,Medium
USER004373,Standard,51,62.86,3205.75,7,4,30.9,7,3,0,0,0.1381,Low
USER004374,Standard,17,53.59,911.02,8,3,37.2,9,3,0,1,0.1541,Low
USER004375,Basic,34,31.56,1073.12,2,1,98.3,14,4,9,0,0.2118,Medium
USER004376,Standard,15,74.37,1115.53,45,7,87.9,19,3,5,0,0.1366,Low
USER004377,Premium,20,122.79,2455.89,51,7,81.8,12,4,3,0,0.4114,Medium
USER004378,Standard,18,66.47,1196.49,37,0,12.6,2,0,2,0,0.2144,Medium
USER004379,Standard,11,54.76,602.35,52,3,36.0,5,4,3,0,0.1926,Low
USER004380,Basic,15,47.36,710.33,13,4,74.4,19,3,4,0,0.0773,Low
USER004381,Standard,43,65.1,2799.18,49,2,102.2,19,2,9,0,0.1553,Low
USER004382,Premium,40,104.89,4195.71,21,0,86.9,16,0,1,1,0.5096,High
USER004383,Basic,3,48.45,145.36,30,7,63.2,12,1,0,1,0.4625,Medium
USER004384,Premium,5,92.09,460.47,0,0,109.8,3,2,3,1,0.85,Critical
USER004385,Standard,32,66.37,2123.92,39,3,18.3,15,4,4,0,0.0005,Low
USER004386,Basic,66,44.02,2905.37,44,7,59.6,18,4,3,1,0.1163,Low
USER004387,Standard,49,60.65,2971.94,22,1,69.1,15,1,2,0,0.2814,Medium
USER004388,Standard,49,51.18,2507.86,5,3,30.8,7,3,8,0,0.1242,Low
USER004389,Standard,7,61.29,429.05,18,5,42.2,1,2,8,0,0.2592,Medium
USER004390,Standard,67,76.21,5106.05,42,8,111.9,11,1,9,0,0.0682,Low
USER004391,Basic,67,34.12,2285.73,17,5,68.2,12,0,2,0,0.2362,Medium
USER004392,Premium,6,105.58,633.49,36,2,14.5,18,3,2,0,0.4845,Medium
USER004393,Standard,48,66.59,3196.32,52,0,56.2,18,2,4,0,0.2594,Medium
USER004394,Basic,47,43.09,2025.04,23,4,104.4,10,0,5,0,0.183,Low
USER004395,Standard,56,49.21,2755.49,31,7,54.8,10,1,8,0,0.2109,Medium
USER004396,Standard,42,78.24,3286.25,32,4,14.8,19,2,5,0,0.0667,Low
USER004397,Standard,37,74.23,2746.45,21,4,2.4,3,0,6,0,0.0503,Low
USER004398,Basic,57,34.67,1976.43,20,2,6.0,12,3,2,0,0.1101,Low
USER004399,Basic,40,34.51,1380.27,49,0,3.5,16,1,8,0,0.0744,Low
USER004400,Premium,56,83.56,4679.42,40,6,59.2,9,4,8,0,0.348,Medium
USER004401,Basic,38,35.69,1356.17,38,1,78.8,4,2,7,0,0.1245,Low
USER004402,Standard,24,53.05,1273.17,55,0,102.8,9,3,0,0,0.0548,Low
USER004403,Standard,21,66.51,1396.72,23,7,10.8,17,4,2,1,0.1971,Low
USER004404,Standard,33,76.79,2534.06,40,9,110.8,8,4,6,0,0.2162,Medium
USER004405,Standard,24,58.37,1400.77,9,5,65.7,16,0,7,1,0.1638,Low
USER004406,Standard,50,63.63,3181.37,59,3,12.9,8,1,3,0,0.1056,Low
USER004407,Basic,20,37.37,747.32,9,2,24.9,14,3,3,0,0.0537,Low
USER004408,Basic,68,34.31,2332.93,57,0,27.2,5,1,0,0,0.0962,Low
USER004409,Basic,20,47.38,947.62,9,5,13.9,8,4,0,1,0.066,Low
USER004410,Basic,31,42.77,1325.76,59,9,11.7,10,1,5,0,0.0019,Low
USER004411,Standard,2,53.21,106.41,46,6,1.8,1,2,2,0,0.5994,High
USER004412,Premium,49,97.24,4764.9,48,2,29.4,2,0,7,0,0.4481,Medium
USER004413,Premium,55,0.0,6868.07,11,3,26.7,17,2,6,1,0.3136,Medium
USER004414,Standard,4,65.44,261.77,47,3,116.7,7,4,7,1,0.4883,Medium
USER004415,Standard,66,65.12,4297.95,4,3,98.9,14,4,6,0,0.0558,Low
USER004416,Premium,47,97.87,4600.04,4,5,49.7,9,3,8,0,0.3706,Medium
USER004417,Premium,36,114.63,4126.77,3,5,81.2,15,4,0,0,0.5486,High
USER004418,Basic,63,0.0,2890.14,31,7,71.0,16,3,8,0,0.2057,Medium
USER004419,Basic,43,47.1,2025.2,51,9,22.6,3,0,0,0,0.1104,Low
USER004420,Basic,70,46.64,3264.63,16,4,118.3,4,4,5,0,0.0686,Low
USER004421,Standard,60,62.02,3721.13,27,7,21.3,11,3,0,0,0.0453,Low
USER004422,Basic,15,41.79,626.83,18,3,5.1,7,0,0,1,0.2746,Medium
USER004423,Premium,7,101.92,713.43,52,3,59.6,9,4,5,0,0.5713,High
USER004424,Standard,7,49.06,343.41,22,3,31.1,6,2,4,0,0.2818,Medium
USER004425,Basic,45,33.22,1494.75,36,8,,1,2,4,0,0.0355,Low
USER004426,Standard,67,60.7,4067.23,14,9,107.4,15,3,5,1,0.1811,Low
USER004427,Standard,60,50.48,3028.72,47,7,92.0,19,1,4,0,0.0724,Low
